255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	122.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	236.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	122.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	208.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	195.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	236.000	167.000	105.000	71.000	0.000	0.000	0.000	0.000	0.000	0.000	71.000	87.000	152.000	221.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	35.000	71.000	195.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	87.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	221.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	71.000	0.000	0.000	221.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	17.000	0.000	71.000	152.000	195.000	255.000	255.000	255.000	255.000	208.000	167.000	105.000	0.000	0.000	122.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	105.000	0.000	0.000	195.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	195.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	52.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	87.000	17.000	0.000	0.000	0.000	71.000	122.000	221.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
255.000	255.000	255.000	255.000	255.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	137.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	71.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	152.000	0.000	0.000	167.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	0.000	122.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	17.000	0.000	0.000	167.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	0.000	195.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	105.000	0.000	35.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	105.000	0.000	17.000	167.000	255.000	255.000	208.000	105.000	0.000	0.000	167.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	236.000	195.000	195.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	52.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	71.000	0.000	52.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	71.000	0.000	17.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	167.000	0.000	0.000	0.000	52.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	0.000	195.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	52.000	0.000	87.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	122.000	0.000	17.000	208.000	255.000	255.000	255.000	255.000	255.000	167.000	0.000	0.000	181.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	195.000	0.000	0.000	167.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	137.000	255.000	255.000	255.000	255.000	255.000	255.000	137.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	71.000	255.000	255.000	255.000	137.000	0.000	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000
